,3,4,5,6,7,8,9,10
count,424.0,215.0,95.0,43.0,19.0,5.0,3.0,2.0
mean,-0.000186699675238,1.82744668814e-05,-0.00816155406201,0.00551747221624,0.0237192690745,-0.00654473853016,-0.0298237253138,0.0342709376541
std,0.0350000062357,0.0461556841502,0.0675664001416,0.0974166924403,0.056707058023,0.0235161543247,0.0623148260082,0.0192802750053
min,-0.208333333333,-0.246723207402,-0.371428571429,-0.152694691455,-0.107284768212,-0.0312907141682,-0.100942221243,0.0206377244547
25%,-0.0161121039456,-0.0198420267604,-0.0262885587197,-0.022638986181,-0.00812859477379,-0.0210596906348,-0.0523403629389,0.0274543310544
50%,0.000223391208982,0.0,-0.00467289719626,-0.00272479564033,0.013585332761,-0.0138248128035,-0.00373850463488,0.0342709376541
75%,0.0164716267154,0.0254485795484,0.0133031401065,0.0171615688948,0.0516894444627,0.00547945205479,0.00573552265085,0.0410875442538
max,0.142180094787,0.160052705486,0.294117670127,0.555555555556,0.150176683752,0.0279720729009,0.0152095499366,0.0479041508535
